Produto,Estoque,Vendidos,Data_de_vendas,Vendedor,cidade,latitude,longitude,Preco_kg,Faturamento,Não_vendidos
Cana-de-açúcar,927,166,2029-01-08,Patrícia,Curitiba,-25.428954,-49.267137,1.28,212.48,1186.56
Café,818,199,2029-01-09,Carlos,Salvador,-12.971399,-38.501305,38.57,7675.43,31550.26
Algodão,245,245,2029-01-10,Maria,Rio de Janeiro,-22.906847,-43.172896,17.68,4331.6,4331.6
Cana-de-açúcar,667,172,2029-01-11,Maria,Fortaleza,-3.71722,-38.5434,1.28,220.16,853.76
Arroz,412,412,2029-01-12,Maria,Manaus,-3.10194,-60.025,1.56,642.72,642.72
Café,672,298,2029-01-13,Maria,Manaus,-3.10194,-60.025,38.57,11493.86,25919.04
Café,39,39,2029-01-14,João,Brasília,-15.794229,-47.882166,38.57,1504.23,1504.23
Soja,906,100,2029-01-15,Desconhecido,Salvador,-12.971399,-38.501305,2.33,233.0,2110.98
Milho,338,430,2029-01-16,João,Brasília,-15.794229,-47.882166,1.09,468.7000000000001,368.42
Soja,436,387,2029-01-17,Pedro,Porto Alegre,-30.034647,-51.217658,2.33,901.71,1015.88
Arroz,775,64,2029-01-18,João,Salvador,-12.971399,-38.501305,1.56,99.84,1209.0
Algodão,656,13,2029-01-19,Patrícia,Belo Horizonte,-19.924502,-43.935237,17.68,229.84,11598.08
Algodão,144,18,2029-01-20,Carlos,Brasília,-15.794229,-47.882166,17.68,318.24,2545.92
Algodão,102,102,2029-01-21,Ricardo,Recife,-8.04756,-34.877,17.68,1803.36,1803.36
Café,199,199,2029-01-22,João,Salvador,-12.971399,-38.501305,38.57,7675.43,7675.43
Café,108,413,2029-01-23,Ana,Brasília,-15.794229,-47.882166,38.57,15929.41,4165.56
Soja,103,442,2029-01-24,Patrícia,Manaus,-3.10194,-60.025,2.33,1029.86,239.99
Milho,270,270,2029-01-25,Desconhecido,Rio de Janeiro,-22.906847,-43.172896,1.09,294.3,294.3
Arroz,29,281,2029-01-26,Pedro,Porto Alegre,-30.034647,-51.217658,1.56,438.36,45.24
Cana-de-açúcar,776,117,2029-01-27,Fernanda,Brasília,-15.794229,-47.882166,1.28,149.76,993.28
Cana-de-açúcar,780,11,2029-01-28,João,Curitiba,-25.428954,-49.267137,1.28,14.08,998.4
Cana-de-açúcar,659,174,2029-01-29,Desconhecido,Brasília,-15.794229,-47.882166,1.28,222.72,843.52
Arroz,679,104,2029-01-30,Desconhecido,Brasília,-15.794229,-47.882166,1.56,162.24,1059.24
Trigo,856,471,2029-01-31,Ana,Recife,-8.04756,-34.877,1.42,668.8199999999999,1215.52
Milho,45,30,2029-02-01,Patrícia,São Paulo,-23.55052,-46.633308,1.09,32.7,49.05
Soja,636,636,2029-02-02,Ana,Manaus,-3.10194,-60.025,2.33,1481.88,1481.88
Algodão,465,465,2029-02-03,Ricardo,Rio de Janeiro,-22.906847,-43.172896,17.68,8221.2,8221.2
Trigo,818,476,2029-02-04,Ana,Porto Alegre,-30.034647,-51.217658,1.42,675.92,1161.56
Café,998,205,2029-02-05,Ricardo,Fortaleza,-3.71722,-38.5434,38.57,7906.85,38492.86
Café,570,304,2029-02-06,Fernanda,Porto Alegre,-30.034647,-51.217658,38.57,11725.28,21984.9
Algodão,800,477,2029-02-07,Ricardo,Manaus,-3.10194,-60.025,17.68,8433.36,14144.0
Soja,386,3,2029-02-08,Patrícia,Curitiba,-25.428954,-49.267137,2.33,6.99,899.38
Milho,626,428,2029-02-09,Desconhecido,Salvador,-12.971399,-38.501305,1.09,466.52,682.34
Algodão,851,217,2029-02-10,Fernanda,Fortaleza,-3.71722,-38.5434,17.68,3836.56,15045.68
Arroz,137,499,2029-02-11,Carlos,Rio de Janeiro,-22.906847,-43.172896,1.56,778.44,213.72
Café,826,173,2029-02-12,Pedro,Fortaleza,-3.71722,-38.5434,38.57,6672.61,31858.82
Algodão,861,177,2029-02-13,Ricardo,São Paulo,-23.55052,-46.633308,17.68,3129.36,15222.48
Cana-de-açúcar,911,60,2029-02-14,Fernanda,Salvador,-12.971399,-38.501305,1.28,76.8,1166.08
Cana-de-açúcar,756,364,2029-02-15,Ricardo,Recife,-8.04756,-34.877,1.28,465.92,967.68
Algodão,221,441,2029-02-16,Fernanda,Fortaleza,-3.71722,-38.5434,17.68,7796.88,3907.28
Soja,231,328,2029-02-17,Patrícia,Curitiba,-25.428954,-49.267137,2.33,764.24,538.23
Milho,937,415,2029-02-18,Ana,Belo Horizonte,-19.924502,-43.935237,1.09,452.35,1021.33
Algodão,729,156,2029-02-19,Pedro,Salvador,-12.971399,-38.501305,17.68,2758.08,12888.72
Algodão,48,352,2029-02-20,Fernanda,Porto Alegre,-30.034647,-51.217658,17.68,6223.36,848.64
Arroz,117,397,2029-02-21,Maria,Fortaleza,-3.71722,-38.5434,1.56,619.32,182.52
Trigo,547,473,2029-02-22,Ricardo,Brasília,-15.794229,-47.882166,1.42,671.66,776.74
Trigo,622,287,2029-02-23,Ana,Manaus,-3.10194,-60.025,1.42,407.54,883.24
Café,121,121,2029-02-24,Maria,Porto Alegre,-30.034647,-51.217658,38.57,4666.97,4666.97
Arroz,621,621,2029-02-25,João,Recife,-8.04756,-34.877,1.56,968.76,968.76
Café,484,51,2029-02-26,Ricardo,Brasília,-15.794229,-47.882166,38.57,1967.07,18667.88
Milho,528,76,2029-02-27,Maria,Brasília,-15.794229,-47.882166,1.09,82.84,575.5200000000001
Café,703,421,2029-02-28,Fernanda,Fortaleza,-3.71722,-38.5434,38.57,16237.97,27114.71
Cana-de-açúcar,303,178,2029-03-01,Ricardo,Fortaleza,-3.71722,-38.5434,1.28,227.84,387.84
Algodão,541,202,2029-03-02,Patrícia,Recife,-8.04756,-34.877,17.68,3571.36,9564.88
Cana-de-açúcar,29,117,2029-03-03,Patrícia,Recife,-8.04756,-34.877,1.28,149.76,37.12
Café,132,132,2029-03-04,Pedro,Belo Horizonte,-19.924502,-43.935237,38.57,5091.24,5091.24
Arroz,493,215,2029-03-05,Ana,Manaus,-3.10194,-60.025,1.56,335.40000000000003,769.08
Algodão,351,323,2029-03-06,Ana,Belo Horizonte,-19.924502,-43.935237,17.68,5710.64,6205.68
Soja,977,450,2029-03-07,Carlos,São Paulo,-23.55052,-46.633308,2.33,1048.5,2276.41
Arroz,705,141,2029-03-08,João,Brasília,-15.794229,-47.882166,1.56,219.96,1099.8
Milho,735,130,2029-03-09,Fernanda,Recife,-8.04756,-34.877,1.09,141.70000000000002,801.1500000000001
Arroz,568,124,2029-03-10,Desconhecido,Belo Horizonte,-19.924502,-43.935237,1.56,193.44,886.08
Algodão,126,234,2029-03-11,Desconhecido,Manaus,-3.10194,-60.025,17.68,4137.12,2227.68
Cana-de-açúcar,542,374,2029-03-12,Fernanda,Brasília,-15.794229,-47.882166,1.28,478.72,693.76
Trigo,888,149,2029-03-13,Carlos,Manaus,-3.10194,-60.025,1.42,211.58,1260.96
Milho,648,24,2029-03-14,Maria,São Paulo,-23.55052,-46.633308,1.09,26.160000000000004,706.32
Algodão,340,351,2029-03-15,Maria,Curitiba,-25.428954,-49.267137,17.68,6205.68,6011.2
Trigo,14,139,2029-03-16,Patrícia,São Paulo,-23.55052,-46.633308,1.42,197.38,19.88
Milho,696,150,2029-03-17,Fernanda,Brasília,-15.794229,-47.882166,1.09,163.5,758.6400000000001
Milho,245,131,2029-03-18,Ana,Manaus,-3.10194,-60.025,1.09,142.79000000000002,267.05
Arroz,72,217,2029-03-19,Pedro,São Paulo,-23.55052,-46.633308,1.56,338.52000000000004,112.32
Algodão,195,202,2029-03-20,Ana,Recife,-8.04756,-34.877,17.68,3571.36,3447.6
Cana-de-açúcar,715,326,2029-03-21,Maria,São Paulo,-23.55052,-46.633308,1.28,417.28,915.2
Algodão,177,345,2029-03-22,Ana,Rio de Janeiro,-22.906847,-43.172896,17.68,6099.599999999999,3129.36
Trigo,341,95,2029-03-23,Ricardo,Fortaleza,-3.71722,-38.5434,1.42,134.9,484.22
Cana-de-açúcar,559,559,2029-03-24,Ricardo,Salvador,-12.971399,-38.501305,1.28,715.52,715.52
Trigo,785,255,2029-03-25,Desconhecido,Manaus,-3.10194,-60.025,1.42,362.1,1114.7
Algodão,279,233,2029-03-26,Carlos,Recife,-8.04756,-34.877,17.68,4119.44,4932.72
Cana-de-açúcar,146,294,2029-03-27,Pedro,Manaus,-3.10194,-60.025,1.28,376.32,186.88
Arroz,773,124,2029-03-28,João,Porto Alegre,-30.034647,-51.217658,1.56,193.44,1205.88
Cana-de-açúcar,867,67,2029-03-29,Carlos,Brasília,-15.794229,-47.882166,1.28,85.76,1109.76
Cana-de-açúcar,863,403,2029-03-30,Pedro,Manaus,-3.10194,-60.025,1.28,515.84,1104.64
Algodão,695,358,2029-03-31,Ana,Rio de Janeiro,-22.906847,-43.172896,17.68,6329.44,12287.6
Arroz,568,400,2029-04-01,Pedro,Recife,-8.04756,-34.877,1.56,624.0,886.08
Soja,163,356,2029-04-02,Pedro,Belo Horizonte,-19.924502,-43.935237,2.33,829.48,379.79
Algodão,548,548,2029-04-03,Patrícia,Manaus,-3.10194,-60.025,17.68,9688.64,9688.64
Café,364,169,2029-04-04,Patrícia,Salvador,-12.971399,-38.501305,38.57,6518.33,14039.48
Arroz,458,338,2029-04-05,Maria,Salvador,-12.971399,-38.501305,1.56,527.28,714.48
Café,292,6,2029-04-06,Pedro,Belo Horizonte,-19.924502,-43.935237,38.57,231.42,11262.44
Algodão,823,249,2029-04-07,Ricardo,Rio de Janeiro,-22.906847,-43.172896,17.68,4402.32,14550.64
Algodão,243,243,2029-04-08,Maria,Rio de Janeiro,-22.906847,-43.172896,17.68,4296.24,4296.24
Cana-de-açúcar,345,404,2029-04-09,Carlos,Fortaleza,-3.71722,-38.5434,1.28,517.12,441.6
Algodão,313,261,2029-04-10,Pedro,Porto Alegre,-30.034647,-51.217658,17.68,4614.48,5533.84
Cana-de-açúcar,888,423,2029-04-11,Ricardo,Porto Alegre,-30.034647,-51.217658,1.28,541.44,1136.64
Trigo,275,183,2029-04-12,João,Porto Alegre,-30.034647,-51.217658,1.42,259.86,390.5
Cana-de-açúcar,553,50,2029-04-13,Fernanda,Rio de Janeiro,-22.906847,-43.172896,1.28,64.0,707.84
Algodão,173,7,2029-04-14,Ricardo,Belo Horizonte,-19.924502,-43.935237,17.68,123.76,3058.64
Arroz,432,46,2029-04-15,Pedro,Belo Horizonte,-19.924502,-43.935237,1.56,71.76,673.9200000000001
Soja,424,113,2029-04-16,Pedro,Brasília,-15.794229,-47.882166,2.33,263.29,987.92
Arroz,650,415,2029-04-17,Pedro,Manaus,-3.10194,-60.025,1.56,647.4,1014.0
Algodão,402,402,2029-04-18,João,Manaus,-3.10194,-60.025,17.68,7107.36,7107.36
Arroz,355,240,2029-04-19,Maria,Rio de Janeiro,-22.906847,-43.172896,1.56,374.4,553.8000000000001
Trigo,455,455,2029-04-20,Ana,Rio de Janeiro,-22.906847,-43.172896,1.42,646.1,646.1
Soja,433,59,2029-04-21,Ana,Salvador,-12.971399,-38.501305,2.33,137.47,1008.89
Algodão,465,8,2029-04-22,Carlos,Rio de Janeiro,-22.906847,-43.172896,17.68,141.44,8221.2
Arroz,160,160,2029-04-23,Desconhecido,Curitiba,-25.428954,-49.267137,1.56,249.6,249.6
Arroz,590,32,2029-04-24,Patrícia,Salvador,-12.971399,-38.501305,1.56,49.92,920.4
Milho,501,377,2029-04-25,Fernanda,São Paulo,-23.55052,-46.633308,1.09,410.93,546.09
Cana-de-açúcar,663,217,2029-04-26,Carlos,Fortaleza,-3.71722,-38.5434,1.28,277.76,848.64
Algodão,138,165,2029-04-27,Carlos,Fortaleza,-3.71722,-38.5434,17.68,2917.2,2439.84
Milho,344,28,2029-04-28,Patrícia,Salvador,-12.971399,-38.501305,1.09,30.520000000000003,374.96
Arroz,314,369,2029-04-29,João,Curitiba,-25.428954,-49.267137,1.56,575.64,489.84
Arroz,90,220,2029-04-30,João,Rio de Janeiro,-22.906847,-43.172896,1.56,343.2,140.4
Soja,487,240,2029-05-01,Fernanda,Belo Horizonte,-19.924502,-43.935237,2.33,559.2,1134.71
Arroz,564,50,2029-05-02,Ricardo,Manaus,-3.10194,-60.025,1.56,78.0,879.84
Cana-de-açúcar,13,58,2029-05-03,Fernanda,Salvador,-12.971399,-38.501305,1.28,74.24,16.64
Arroz,810,224,2029-05-04,João,São Paulo,-23.55052,-46.633308,1.56,349.44,1263.6
Algodão,258,258,2029-05-05,Maria,Salvador,-12.971399,-38.501305,17.68,4561.44,4561.44
Soja,392,247,2029-05-06,Pedro,Porto Alegre,-30.034647,-51.217658,2.33,575.51,913.36
Soja,840,116,2029-05-07,Maria,Manaus,-3.10194,-60.025,2.33,270.28000000000003,1957.2
Trigo,445,388,2029-05-08,Pedro,Porto Alegre,-30.034647,-51.217658,1.42,550.9599999999999,631.9
Soja,989,989,2029-05-09,Pedro,Rio de Janeiro,-22.906847,-43.172896,2.33,2304.37,2304.37
Trigo,910,197,2029-05-10,Maria,Brasília,-15.794229,-47.882166,1.42,279.74,1292.2
Milho,198,492,2029-05-11,Patrícia,Porto Alegre,-30.034647,-51.217658,1.09,536.2800000000001,215.82
Trigo,418,410,2029-05-12,Fernanda,Brasília,-15.794229,-47.882166,1.42,582.1999999999999,593.56
Milho,842,842,2029-05-13,João,Recife,-8.04756,-34.877,1.09,917.78,917.78
Trigo,935,268,2029-05-14,Carlos,Rio de Janeiro,-22.906847,-43.172896,1.42,380.56,1327.7
Algodão,413,398,2029-05-15,Ana,Curitiba,-25.428954,-49.267137,17.68,7036.64,7301.84
Trigo,661,80,2029-05-16,Fernanda,Recife,-8.04756,-34.877,1.42,113.6,938.62
Arroz,144,243,2029-05-17,João,Recife,-8.04756,-34.877,1.56,379.08,224.64
Algodão,642,277,2029-05-18,Fernanda,Recife,-8.04756,-34.877,17.68,4897.36,11350.56
Café,65,65,2029-05-19,Ana,Curitiba,-25.428954,-49.267137,38.57,2507.05,2507.05
Milho,848,483,2029-05-20,Ana,Salvador,-12.971399,-38.501305,1.09,526.47,924.32
Arroz,751,406,2029-05-21,João,Belo Horizonte,-19.924502,-43.935237,1.56,633.36,1171.56
Arroz,106,22,2029-05-22,Fernanda,Belo Horizonte,-19.924502,-43.935237,1.56,34.32,165.36
Algodão,531,433,2029-05-23,Carlos,Salvador,-12.971399,-38.501305,17.68,7655.44,9388.08
Cana-de-açúcar,992,437,2029-05-24,Fernanda,Recife,-8.04756,-34.877,1.28,559.36,1269.76
Arroz,370,362,2029-05-25,Maria,São Paulo,-23.55052,-46.633308,1.56,564.72,577.2
Algodão,152,179,2029-05-26,Fernanda,Manaus,-3.10194,-60.025,17.68,3164.72,2687.36
Arroz,799,260,2029-05-27,Patrícia,Belo Horizonte,-19.924502,-43.935237,1.56,405.6,1246.44
Trigo,437,258,2029-05-28,Carlos,Manaus,-3.10194,-60.025,1.42,366.36,620.54
Arroz,128,117,2029-05-29,Carlos,Rio de Janeiro,-22.906847,-43.172896,1.56,182.52,199.68
Soja,414,289,2029-05-30,Pedro,Fortaleza,-3.71722,-38.5434,2.33,673.37,964.62
Trigo,987,987,2029-05-31,Fernanda,Brasília,-15.794229,-47.882166,1.42,1401.54,1401.54
Trigo,857,311,2029-06-01,Ricardo,São Paulo,-23.55052,-46.633308,1.42,441.62,1216.9399999999998
Algodão,51,51,2029-06-02,Fernanda,Belo Horizonte,-19.924502,-43.935237,17.68,901.68,901.68
Algodão,50,42,2029-06-03,João,Porto Alegre,-30.034647,-51.217658,17.68,742.56,884.0
Soja,1,1,2029-06-04,Carlos,Brasília,-15.794229,-47.882166,2.33,2.33,2.33
Trigo,606,221,2029-06-05,Ricardo,Belo Horizonte,-19.924502,-43.935237,1.42,313.82,860.52
Trigo,707,362,2029-06-06,Patrícia,Porto Alegre,-30.034647,-51.217658,1.42,514.04,1003.94
Café,237,249,2029-06-07,Pedro,Belo Horizonte,-19.924502,-43.935237,38.57,9603.93,9141.09
Cana-de-açúcar,432,308,2029-06-08,Carlos,São Paulo,-23.55052,-46.633308,1.28,394.24,552.96
Arroz,584,35,2029-06-09,Fernanda,Fortaleza,-3.71722,-38.5434,1.56,54.6,911.04
Café,620,372,2029-06-10,Patrícia,Salvador,-12.971399,-38.501305,38.57,14348.04,23913.4
Café,772,98,2029-06-11,Pedro,Fortaleza,-3.71722,-38.5434,38.57,3779.86,29776.04
Arroz,622,80,2029-06-12,Carlos,Salvador,-12.971399,-38.501305,1.56,124.8,970.32
Cana-de-açúcar,412,84,2029-06-13,João,Manaus,-3.10194,-60.025,1.28,107.52,527.36
Soja,177,12,2029-06-14,Ana,Belo Horizonte,-19.924502,-43.935237,2.33,27.96,412.41
Arroz,433,92,2029-06-15,Fernanda,Fortaleza,-3.71722,-38.5434,1.56,143.52,675.48
Algodão,1,1,2029-06-16,Ricardo,Belo Horizonte,-19.924502,-43.935237,17.68,17.68,17.68
Trigo,195,251,2029-06-17,Pedro,Fortaleza,-3.71722,-38.5434,1.42,356.42,276.9
Arroz,493,336,2029-06-18,Patrícia,São Paulo,-23.55052,-46.633308,1.56,524.16,769.08
Cana-de-açúcar,457,385,2029-06-19,Ana,Porto Alegre,-30.034647,-51.217658,1.28,492.8,584.96
Algodão,316,276,2029-06-20,Maria,Recife,-8.04756,-34.877,17.68,4879.68,5586.88
Trigo,65,319,2029-06-21,João,Salvador,-12.971399,-38.501305,1.42,452.98,92.3
Milho,982,403,2029-06-22,Ricardo,Recife,-8.04756,-34.877,1.09,439.27,1070.38
